pair_id,mu_A,sigma_A,R_A,mu_B,sigma_B,R_B,d_mu,d_sigma,d_R,menu_type,subtype,pair_distance,pair_distance_metric,coordinate_distance,triad_id,triad_pair,menu_source,experiment_id,target_model,u_A,u_B,delta_u,completeness,prob_A,prob_B,label_a,label_b,cue_suffix,delta_z,position_bias,position_corrected_pair_complete
35,10.0,30,1000.0,2.0,45,2029.0,8.0,-15,-1029.0,estimation,indifference,17.0,mu_sigma,17.0,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.252338409423828,16.876798629760742,1.375539779663086,0.92500414275132,0.7384064924628498,0.18659765028847025,A,B,Your choice is Option ,1.437509536743164,-0.061969757080078125,True
35,2.0,45,2029.0,10.0,30,1000.0,-8.0,15,1029.0,mirror,indifference,17.0,mu_sigma,17.0,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.8764705657959,19.37594985961914,-1.4994792938232422,0.9392704069114718,0.17141985316823194,0.7678505537432398,A,B,Your choice is Option ,-1.437509536743164,-0.061969757080078125,True
36,10.0,30,1000.0,2.0,46,2120.0,8.0,-16,-1120.0,estimation,indifference,17.88854381999832,mu_sigma,17.88854381999832,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.877029418945312,17.00159454345703,1.8754348754882812,0.9523293791828973,0.8257513638105582,0.12657801537233904,A,B,Your choice is Option ,1.6874361038208008,0.18799877166748047,True
36,2.0,46,2120.0,10.0,30,1000.0,-8.0,16,1120.0,mirror,indifference,17.88854381999832,mu_sigma,17.88854381999832,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.00151252746582,19.50094985961914,-1.4994373321533203,0.9453994142190943,0.17254433535899139,0.772855078860103,A,B,Your choice is Option ,-1.6874361038208008,0.18799877166748047,True
37,10.0,30,1000.0,2.0,47,2213.0,8.0,-17,-1213.0,estimation,indifference,18.788294228055936,mu_sigma,18.788294228055936,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.752155303955078,17.00166130065918,1.7504940032958984,0.9436984861756241,0.804045359491797,0.1396531266838271,A,B,Your choice is Option ,1.562540054321289,0.18795394897460938,True
37,2.0,47,2213.0,10.0,30,1000.0,-8.0,17,1213.0,mirror,indifference,18.788294228055936,mu_sigma,18.788294228055936,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126211166381836,19.500797271728516,-1.3745861053466797,0.9386123834845981,0.18948697652183472,0.7491254069627633,A,B,Your choice is Option ,-1.562540054321289,0.18795394897460938,True
38,10.0,30,1000.0,2.0,48,2308.0,8.0,-18,-1308.0,estimation,indifference,19.697715603592208,mu_sigma,19.697715603592208,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.75172996520996,16.87647819519043,1.8752517700195312,0.9486161659379515,0.8225116694660576,0.12610449647189395,A,B,Your choice is Option ,1.6248998641967773,0.2503519058227539,True
38,2.0,48,2308.0,10.0,30,1000.0,-8.0,18,1308.0,mirror,indifference,19.697715603592208,mu_sigma,19.697715603592208,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.001346588134766,19.37589454650879,-1.3745479583740234,0.938965198624353,0.1895639741370575,0.7494012244872955,A,B,Your choice is Option ,-1.6248998641967773,0.2503519058227539,True
39,10.0,30,1000.0,2.0,49,2405.0,8.0,-19,-1405.0,estimation,indifference,20.615528128088304,mu_sigma,20.615528128088304,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.877126693725586,17.251813888549805,1.6253128051757812,0.9504810885368747,0.7941521637513249,0.1563289247855498,A,B,Your choice is Option ,1.5623912811279297,0.06292152404785156,True
39,2.0,49,2405.0,10.0,30,1000.0,-8.0,19,1405.0,mirror,indifference,20.615528128088304,mu_sigma,20.615528128088304,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126392364501953,19.62586212158203,-1.4994697570800781,0.9531030894832087,0.17394571809532416,0.7791573713878844,A,B,Your choice is Option ,-1.5623912811279297,0.06292152404785156,True
40,10.0,30,1000.0,2.0,50,2504.0,8.0,-20,-1504.0,estimation,indifference,21.540659228538015,mu_sigma,21.540659228538015,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.377227783203125,17.00164031982422,1.3755874633789062,0.9332730561754862,0.7450145148600174,0.18825854131546885,A,B,Your choice is Option ,1.3126163482666016,0.06297111511230469,True
40,2.0,50,2504.0,10.0,30,1000.0,-8.0,20,1504.0,mirror,indifference,21.540659228538015,mu_sigma,21.540659228538015,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.751535415649414,19.00118064880371,-1.2496452331542969,0.9341115244969108,0.2080841373339621,0.7260273871629487,A,B,Your choice is Option ,-1.3126163482666016,0.06297111511230469,True
41,10.0,30,1000.0,2.0,51,2605.0,8.0,-21,-1605.0,estimation,indifference,22.47220505424423,mu_sigma,22.47220505424423,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.75194549560547,17.00153350830078,1.7504119873046875,0.9457280771985089,0.8057648216167969,0.1399632555817121,A,B,Your choice is Option ,1.6249675750732422,0.1254444122314453,True
41,2.0,51,2605.0,10.0,30,1000.0,-8.0,21,1605.0,mirror,indifference,22.47220505424423,mu_sigma,22.47220505424423,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.1262149810791,19.6257381439209,-1.4995231628417969,0.938793630847802,0.17132669562504893,0.767466935222753,A,B,Your choice is Option ,-1.6249675750732422,0.1254444122314453,True
42,10.0,30,1000.0,2.0,52,2708.0,8.0,-22,-1708.0,estimation,indifference,23.40939982143925,mu_sigma,23.40939982143925,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.75237464904785,17.251840591430664,1.5005340576171875,0.9497770716915626,0.7765891314604615,0.17318794023110104,A,B,Your choice is Option ,1.4375333786010742,0.06300067901611328,True
42,2.0,52,2708.0,10.0,30,1000.0,-8.0,22,1708.0,mirror,indifference,23.40939982143925,mu_sigma,23.40939982143925,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126407623291016,19.500940322875977,-1.374532699584961,0.9532509175988804,0.19245040519026452,0.7608005124086159,A,B,Your choice is Option ,-1.4375333786010742,0.06300067901611328,True
43,10.0,30,1000.0,2.0,53,2813.0,8.0,-23,-1813.0,estimation,indifference,24.351591323771842,mu_sigma,24.351591323771842,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,19.00230598449707,17.251806259155273,1.7504997253417969,0.9582626234699176,0.8164549157288749,0.14180770774104282,A,B,Your choice is Option ,1.6874027252197266,0.06309700012207031,True
43,2.0,53,2813.0,10.0,30,1000.0,-8.0,23,1813.0,mirror,indifference,24.351591323771842,mu_sigma,24.351591323771842,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.12647247314453,19.750778198242188,-1.6243057250976562,0.9530277710207407,0.1568797252571397,0.796148045763601,A,B,Your choice is Option ,-1.6874027252197266,0.06309700012207031,True
44,10.0,30,1000.0,2.0,54,2920.0,8.0,-24,-1920.0,estimation,indifference,25.298221281347036,mu_sigma,25.298221281347036,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.876972198486328,16.8764591217041,2.0005130767822266,0.9493664409242241,0.8362503192578136,0.11311612166641054,A,B,Your choice is Option ,1.750025749206543,0.2504873275756836,True
44,2.0,54,2920.0,10.0,30,1000.0,-8.0,24,1920.0,mirror,indifference,25.298221281347036,mu_sigma,25.298221281347036,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126277923583984,19.625816345214844,-1.4995384216308594,0.9461919441469366,0.17267470906112758,0.773517235085809,A,B,Your choice is Option ,-1.750025749206543,0.2504873275756836,True
45,10.0,30,1000.0,2.0,55,3029.0,8.0,-25,-2029.0,estimation,indifference,26.248809496813376,mu_sigma,26.248809496813376,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.627145767211914,16.876665115356445,1.7504806518554688,0.9446205815476786,0.8048294084699789,0.13979117307769973,A,B,Your choice is Option ,1.562540054321289,0.1879405975341797,True
45,2.0,55,3029.0,10.0,30,1000.0,-8.0,25,2029.0,mirror,indifference,26.248809496813376,mu_sigma,26.248809496813376,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.00132179260254,19.37592124938965,-1.3745994567871094,0.9418504278083322,0.19013864645339543,0.7517117813549368,A,B,Your choice is Option ,-1.562540054321289,0.1879405975341797,True
46,10.0,30,1000.0,2.5,10,106.25,7.5,20,893.75,estimation,indifference,21.360009363293827,mu_sigma,21.360009363293827,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126657485961914,17.751747131347656,0.3749103546142578,0.9223532821623919,0.5466280223727302,0.3757252597896617,A,B,Your choice is Option ,0.06233978271484375,0.31257057189941406,True
46,2.5,10,106.25,10.0,30,1000.0,-7.5,-20,-893.75,mirror,indifference,21.360009363293827,mu_sigma,21.360009363293827,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.376529693603516,18.126298904418945,0.2502307891845703,0.9280704706058778,0.5217921281051962,0.40627834250068157,A,B,Your choice is Option ,-0.06233978271484375,0.31257057189941406,True
47,10.0,30,1000.0,2.5,11,127.25,7.5,19,872.75,estimation,indifference,20.426698215815495,mu_sigma,20.426698215815495,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.12681007385254,17.50156593322754,0.625244140625,0.9223701765557153,0.6008414379665911,0.32152873858912423,A,B,Your choice is Option ,0.31261253356933594,0.31263160705566406,True
47,2.5,11,127.25,10.0,30,1000.0,-7.5,-19,-872.75,mirror,indifference,20.426698215815495,mu_sigma,20.426698215815495,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.37624740600586,18.37622833251953,1.9073486328125e-05,0.9429904413077634,0.47149971718270406,0.47149072412505943,A,B,Your choice is Option ,-0.31261253356933594,0.31263160705566406,True
48,10.0,30,1000.0,2.5,12,150.25,7.5,18,849.75,estimation,indifference,19.5,mu_sigma,19.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126665115356445,17.5017032623291,0.6249618530273438,0.9224046521126155,0.600804766634675,0.32159988547794055,A,B,Your choice is Option ,0.31246089935302734,0.3125009536743164,True
48,2.5,12,150.25,10.0,30,1000.0,-7.5,-18,-849.75,mirror,indifference,19.5,mu_sigma,19.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.251266479492188,18.2512264251709,4.00543212890625e-05,0.9388976156143056,0.4694582095338399,0.4694394060804657,A,B,Your choice is Option ,-0.31246089935302734,0.3125009536743164,True
49,10.0,30,1000.0,2.5,13,175.25,7.5,17,824.75,estimation,indifference,18.580904176062045,mu_sigma,18.580904176062045,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.12676239013672,17.6267032623291,0.5000591278076172,0.9303355169354919,0.5791089508199694,0.35122656611552244,A,B,Your choice is Option ,0.25002288818359375,0.25003623962402344,True
49,2.5,13,175.25,10.0,30,1000.0,-7.5,-17,-824.75,mirror,indifference,18.580904176062045,mu_sigma,18.580904176062045,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.376184463500977,18.376171112060547,1.33514404296875e-05,0.94202238621085,0.47101433744436816,0.47100804876648183,A,B,Your choice is Option ,-0.25002288818359375,0.25003623962402344,True
50,10.0,30,1000.0,2.5,14,202.25,7.5,16,797.75,estimation,indifference,17.67059704707229,mu_sigma,17.67059704707229,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.12676429748535,17.626815795898438,0.49994850158691406,0.923789370334829,0.5750101335665422,0.3487792367682868,A,B,Your choice is Option ,0.31243419647216797,0.1875143051147461,True
50,2.5,14,202.25,10.0,30,1000.0,-7.5,-16,-797.75,mirror,indifference,17.67059704707229,mu_sigma,17.67059704707229,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.251493453979492,18.376413345336914,-0.12491989135742188,0.9389701881930113,0.44019915459418857,0.49877103359882263,A,B,Your choice is Option ,-0.31243419647216797,0.1875143051147461,True
51,10.0,30,1000.0,2.5,15,231.25,7.5,15,768.75,estimation,indifference,16.77050983124842,mu_sigma,16.77050983124842,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126619338989258,17.751646041870117,0.3749732971191406,0.9256110955537968,0.5485728139890427,0.37703828156475416,A,B,Your choice is Option ,0.3123817443847656,0.062591552734375,True
51,2.5,15,231.25,10.0,30,1000.0,-7.5,-15,-768.75,mirror,indifference,16.77050983124842,mu_sigma,16.77050983124842,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.251291275024414,18.501081466674805,-0.24979019165039062,0.9371282519002879,0.4103451652235383,0.5267830866767497,A,B,Your choice is Option ,-0.3123817443847656,0.062591552734375,True
52,10.0,30,1000.0,2.5,16,262.25,7.5,14,737.75,estimation,indifference,15.88238017426859,mu_sigma,15.88238017426859,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.12688636779785,17.50206184387207,0.6248245239257812,0.9289852854147361,0.605062064590854,0.32392322082388214,A,B,Your choice is Option ,0.49968910217285156,0.1251354217529297,True
52,2.5,16,262.25,10.0,30,1000.0,-7.5,-14,-737.75,mirror,indifference,15.88238017426859,mu_sigma,15.88238017426859,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126842498779297,18.50139617919922,-0.3745536804199219,0.9372217186761178,0.38186269655438754,0.5553590221217303,A,B,Your choice is Option ,-0.49968910217285156,0.1251354217529297,True
53,10.0,30,1000.0,2.5,17,295.25,7.5,13,704.75,estimation,indifference,15.008331019803634,mu_sigma,15.008331019803634,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.1267032623291,17.501880645751953,0.6248226165771484,0.9212502806835365,0.6000237408181379,0.3212265398653987,A,B,Your choice is Option ,0.43733882904052734,0.1874837875366211,True
53,2.5,17,295.25,10.0,30,1000.0,-7.5,-13,-704.75,mirror,indifference,15.008331019803634,mu_sigma,15.008331019803634,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.251354217529297,18.501209259033203,-0.24985504150390625,0.9310264558234091,0.4076584792596083,0.5233679765638009,A,B,Your choice is Option ,-0.43733882904052734,0.1874837875366211,True
54,10.0,30,1000.0,2.5,18,330.25,7.5,12,669.75,estimation,indifference,14.150971698084906,mu_sigma,14.150971698084906,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126724243164062,17.62660026550293,0.5001239776611328,0.9235766647560356,0.5749158212497503,0.34866084350628535,A,B,Your choice is Option ,0.37503719329833984,0.12508678436279297,True
54,2.5,18,330.25,10.0,30,1000.0,-7.5,-12,-669.75,mirror,indifference,14.150971698084906,mu_sigma,14.150971698084906,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.25131607055664,18.501266479492188,-0.24995040893554688,0.9328343805513002,0.4084281988462792,0.524406181705021,A,B,Your choice is Option ,-0.37503719329833984,0.12508678436279297,True
55,10.0,30,1000.0,2.5,19,367.25,7.5,11,632.75,estimation,indifference,13.313526955694348,mu_sigma,13.313526955694348,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126657485961914,17.501815795898438,0.6248416900634766,0.9188750746370327,0.5984807147322557,0.3203943599047769,A,B,Your choice is Option ,0.49983882904052734,0.12500286102294922,True
55,2.5,19,367.25,10.0,30,1000.0,-7.5,-11,-632.75,mirror,indifference,13.313526955694348,mu_sigma,13.313526955694348,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.251375198364258,18.626211166381836,-0.3748359680175781,0.9305983748896496,0.37910065185260156,0.551497723037048,A,B,Your choice is Option ,-0.49983882904052734,0.12500286102294922,True
56,10.0,30,1000.0,2.5,20,406.25,7.5,10,593.75,estimation,indifference,12.5,mu_sigma,12.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.12688636779785,17.626760482788086,0.5001258850097656,0.9263493614113487,0.5766422081458984,0.3497071532654504,A,B,Your choice is Option ,0.4999408721923828,0.0001850128173828125,True
56,2.5,20,406.25,10.0,30,1000.0,-7.5,-10,-593.75,mirror,indifference,12.5,mu_sigma,12.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.12622833251953,18.62598419189453,-0.499755859375,0.9264876215988029,0.3498399141380452,0.5766477074607578,A,B,Your choice is Option ,-0.4999408721923828,0.0001850128173828125,True
57,10.0,30,1000.0,2.5,21,447.25,7.5,9,552.75,estimation,indifference,11.715374513859981,mu_sigma,11.715374513859981,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.12700843811035,17.501964569091797,0.6250438690185547,0.9293909688561772,0.6053725875422479,0.3240183813139294,A,B,Your choice is Option ,0.5624580383300781,0.06258583068847656,True
57,2.5,21,447.25,10.0,30,1000.0,-7.5,-9,-552.75,mirror,indifference,11.715374513859981,mu_sigma,11.715374513859981,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.25130271911621,18.751174926757812,-0.49987220764160156,0.9292377651807116,0.35085295434542935,0.5783848108352821,A,B,Your choice is Option ,-0.5624580383300781,0.06258583068847656,True
58,10.0,30,1000.0,2.5,22,490.25,7.5,8,509.75,estimation,indifference,10.965856099730654,mu_sigma,10.965856099730654,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126697540283203,17.626602172851562,0.5000953674316406,0.9241998810614958,0.5752975525113594,0.34890232855013636,A,B,Your choice is Option ,0.5624427795410156,-0.062347412109375,True
58,2.5,22,490.25,10.0,30,1000.0,-7.5,-8,-509.75,mirror,indifference,10.965856099730654,mu_sigma,10.965856099730654,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126310348510742,18.751100540161133,-0.6247901916503906,0.9297692850780974,0.3242038391737701,0.6055654459043273,A,B,Your choice is Option ,-0.5624427795410156,-0.062347412109375,True
